,name,gender,count
9338,Deatria,F,2
9339,Deatrice,F,41
9340,Deatta,F,1
9341,Deaudra,F,4
9342,Deaun,F,11
9343,Deauna,F,5
9344,Deaundra,F,22
9345,Deaundrea,F,6
9346,Deaundria,F,4
9347,Deaunna,F,7
9348,Deaven,F,14
9349,Deavin,F,1
9350,Deavon,F,5
9351,Deawn,F,1
9352,Deaysia,F,1
9353,Deazia,F,2
9354,Deb,F,18
9355,Deba,F,3
9356,Debanhi,F,3
9357,Debar,F,17
9358,Debara,F,24
9359,Debarah,F,23
9360,Debarh,F,1
9361,Debaroh,F,3
9362,Debb,F,2
9363,Debbe,F,20
9364,Debbee,F,1
9365,Debbera,F,10
9366,Debbey,F,1
9367,Debbi,F,42
9368,Debbie,F,51
9369,Debbora,F,20
9370,Debborah,F,26
9371,Debborrah,F,3
9372,Debbra,F,43
9373,Debbrah,F,15
9374,Debby,F,51
9375,Debbye,F,7
9376,Debe,F,14
9377,Debera,F,31
9378,Deberah,F,23
9379,Debhora,F,8
9380,Debhra,F,3
9381,Debi,F,46
9382,Debie,F,23
9383,Deboah,F,7
9384,Deboarh,F,2
9385,Debony,F,5
9386,Debooah,F,3
9387,Debor,F,1
9388,Debora,F,51
9389,Deboraa,F,3
9390,Deboraah,F,1
9391,Deborah,F,51
9392,Deboraha,F,20
9393,Deborahann,F,17
9394,Deborahh,F,3
9395,Deboral,F,1
9396,Deboran,F,6
9397,Deborh,F,15
9398,Deborha,F,29
9399,Deboria,F,8
9400,Deboroh,F,2
9401,Deborra,F,13
9402,Deborrah,F,24
9403,Debr,F,1
9404,Debra,F,51
9405,Debraa,F,1
9406,Debraann,F,22
9407,Debraca,F,1
9408,Debrah,F,50
9409,Debraha,F,2
9410,Debrajo,F,2
9411,Debralee,F,18
9412,Debralyn,F,1
9413,Debrann,F,3
9414,Debraoh,F,1
9415,Debrea,F,1
9416,Debrha,F,1
9417,Debria,F,23
9418,Debriana,F,4
9419,Debrina,F,16
9420,Debrisha,F,1
9421,Debro,F,4
9422,Debroa,F,1
9423,Debroah,F,41
9424,Debroh,F,9
9425,Debroha,F,6
9426,Debrorah,F,2
9427,Debrra,F,1
9428,Deby,F,21
9429,Decara,F,1
9430,Decarla,F,17
9431,Decca,F,1
9432,December,F,36
9433,Dechelle,F,12
9434,Decia,F,4
9435,Decima,F,1
9436,Decola,F,2
9437,Decole,F,1
9438,Decora,F,3
9439,Decota,F,1
9440,Deda,F,1
9441,Deddie,F,1
9442,Dede,F,40
9443,Dedee,F,19
9444,Dedera,F,1
9445,Dedi,F,2
9446,Dedie,F,3
9447,Dedorah,F,6
9448,Dedra,F,51
9449,Dedrah,F,1
9450,Dedre,F,8
9451,Dedrea,F,8
9452,Dedria,F,35
9453,Dedric,F,3
9454,Dedrick,F,3
9455,Dedrie,F,1
9456,Dee,F,51
9457,Deea,F,1
9458,Deeana,F,32
9459,Deeandra,F,8
9460,Deeann,F,50
9461,Deeanna,F,51
9462,Deeanne,F,33
9463,Deeba,F,1
9464,Deeda,F,1
9465,Deeddra,F,1
9466,Deede,F,8
9467,Deedee,F,51
9468,Deedgra,F,2
9469,Deedie,F,6
9470,Deedra,F,51
9471,Deedre,F,7
9472,Deedy,F,1
9473,Deejay,F,1
9474,Deella,F,1
9475,Deelynn,F,1
9476,Deema,F,10
9477,Deen,F,1
9478,Deena,F,51
9479,Deene,F,1
9480,Deeneen,F,1
9481,Deenie,F,3
9482,Deenna,F,7
9483,Deepa,F,27
9484,Deepika,F,11
9485,Deepthi,F,1
9486,Deepti,F,10
9487,Deerica,F,10
9488,Deericka,F,5
9489,Deerika,F,2
9490,Deesha,F,2
9491,Deetra,F,24
9492,Deett,F,1
9493,Deetta,F,38
9494,Deette,F,34
9495,Deeva,F,1
9496,Deeya,F,1
9497,Defne,F,2
9498,Dehja,F,1
9499,Dehlia,F,13
9500,Deia,F,6
9501,Deiadra,F,1
9502,Deiah,F,1
9503,Deiana,F,2
9504,Deianeira,F,2
9505,Deianira,F,3
9506,Deici,F,3
9507,Deicy,F,10
9508,Deida,F,2
9509,Deidra,F,51
9510,Deidre,F,51
9511,Deidrea,F,18
9512,Deidree,F,3
9513,Deidri,F,1
9514,Deidria,F,3
9515,Deija,F,8
9516,Deijah,F,3
9517,Deina,F,13
9518,Deion,F,10
9519,Deiona,F,4
9520,Deiondra,F,5
9521,Deionna,F,4
9522,Deira,F,3
9523,Deirde,F,1
9524,Deirdra,F,47
9525,Deirdre,F,51
9526,Deirore,F,1
9527,Deirra,F,2
9528,Deise,F,2
9529,Deisha,F,24
9530,Deisi,F,15
9531,Deisree,F,1
9532,Deissy,F,1
9533,Deisy,F,18
9534,Deitra,F,44
9535,Deitre,F,3
9536,Deja,F,28
9537,Dejae,F,3
9538,Dejah,F,23
9539,Dejahna,F,1
9540,Dejahne,F,1
9541,Dejahnique,F,1
9542,Dejai,F,4
9543,Dejan,F,1
9544,Dejana,F,5
9545,Dejanae,F,10
9546,Dejanai,F,3
9547,Dejanay,F,7
9548,Dejanaye,F,1
9549,Dejane,F,8
9550,Dejanee,F,10
9551,Dejaneira,F,1
9552,Dejania,F,1
9553,Dejanique,F,8
9554,Dejanira,F,6
9555,Dejanna,F,2
9556,Dejarae,F,1
9557,Dejenae,F,3
9558,Dejha,F,4
9559,Dejhana,F,1
9560,Dejhanae,F,1
9561,Dejia,F,6
9562,Dejiah,F,1
9563,Dejoire,F,1
9564,Dejon,F,10
9565,Dejona,F,3
9566,Dejonae,F,4
9567,Dejone,F,1
9568,Dejonna,F,1
9569,Dejonnae,F,1
9570,Dejour,F,1
9571,Dejsha,F,2
9572,Dejuan,F,7
9573,Dejuana,F,31
9574,Dejuna,F,1
9575,Dekara,F,1
9576,Dekayla,F,6
9577,Dekeisha,F,7
9578,Dekendra,F,1
9579,Dekesha,F,3
9580,Dekeshia,F,2
9581,Dekia,F,1
9582,Dekira,F,1
9583,Dekisha,F,9
9584,Dekita,F,1
9585,Dekota,F,10
9586,Del,F,24
9587,Dela,F,28
9588,Delacey,F,4
9589,Delacy,F,4
9590,Delaila,F,1
9591,Delain,F,5
9592,Delaina,F,44
9593,Delaine,F,51
9594,Delainey,F,8
9595,Delainie,F,1
9596,Delainy,F,1
9597,Delana,F,51
9598,Delancey,F,1
9599,Delanda,F,11
9600,Delandra,F,3
9601,Delandria,F,1
9602,Delane,F,48
9603,Delanea,F,1
9604,Delanee,F,4
9605,Delaney,F,35
9606,Delani,F,10
9607,Delania,F,28
9608,Delanie,F,39
9609,Delann,F,2
9610,Delanna,F,24
9611,Delanne,F,1
9612,Delano,F,3
9613,Delany,F,8
9614,Delanya,F,1
9615,Delasha,F,1
9616,Delaura,F,2
9617,Delauren,F,1
9618,Delayna,F,29
9619,Delayne,F,35
9620,Delaynie,F,1
9621,Delba,F,1
9622,Delbert,F,4
9623,Delberta,F,17
9624,Delborah,F,1
9625,Delbra,F,19
9626,Delcenia,F,7
9627,Delcia,F,11
9628,Delcie,F,18
9629,Delcina,F,8
9630,Delcine,F,6
9631,Delcy,F,1
9632,Deldra,F,3
9633,Delea,F,1
9634,Deleah,F,7
9635,Delean,F,2
9636,Deleana,F,2
9637,Deleatrice,F,1
9638,Delecia,F,33
9639,Delee,F,6
9640,Deleen,F,3
9641,Deleena,F,1
9642,Deleesa,F,1
9643,Delena,F,51
9644,Delene,F,31
9645,Delenia,F,1
9646,Delenn,F,3
9647,Deleon,F,2
9648,Delephine,F,1
9649,Delesa,F,10
9650,Delesha,F,11
9651,Deleshia,F,3
9652,Delesia,F,13
9653,Deleta,F,6
9654,Deletha,F,16
9655,Delethia,F,2
9656,Deletta,F,1
9657,Delexus,F,2
9658,Delfa,F,3
9659,Delfina,F,51
9660,Delfreda,F,1
9661,Delia,F,51
9662,Deliah,F,48
9663,Deliana,F,1
9664,Delica,F,3
9665,Delice,F,3
9666,Delicia,F,46
9667,Delight,F,35
9668,Delila,F,51
9669,Delilah,F,51
9670,Delilia,F,2
9671,Deliliah,F,8
9672,Delima,F,1
9673,Delina,F,50
9674,Delinah,F,2
9675,Delinda,F,49
9676,Delinia,F,1
9677,Delisa,F,47
9678,Delise,F,37
9679,Delisha,F,32
9680,Delishia,F,8
9681,Delisia,F,13
9682,Delissa,F,37
9683,Delissia,F,1
9684,Delita,F,19
9685,Delite,F,2
9686,Delitha,F,3
9687,Deliza,F,1
9688,Dell,F,34
9689,Della,F,51
9690,Dellanira,F,9
9691,Dellar,F,4
9692,Dellareese,F,2
9693,Delle,F,5
9694,Dellena,F,4
9695,Dellene,F,8
9696,Dellia,F,11
9697,Dellie,F,8
9698,Delma,F,50
9699,Delmar,F,3
9700,Delmarie,F,7
9701,Delmi,F,12
9702,Delmira,F,9
9703,Delmis,F,1
9704,Delmonica,F,2
9705,Delmy,F,20
9706,Deloice,F,1
9707,Delois,F,47
9708,Deloise,F,30
9709,Deloma,F,1
9710,Delon,F,5
9711,Delona,F,26
9712,Delonda,F,30
9713,Delone,F,1
9714,Delonia,F,1
9715,Delonna,F,10
9716,Delora,F,51
9717,Deloras,F,18
9718,Delore,F,1
9719,Delorean,F,6
9720,Delores,F,51
9721,Delorese,F,4
9722,Deloria,F,27
9723,Delorian,F,2
9724,Delorice,F,4
9725,Delories,F,22
9726,Deloris,F,51
9727,Delorise,F,27
9728,Delorse,F,30
9729,Deloyce,F,4
9730,Delpha,F,21
9731,Delphene,F,3
9732,Delphenia,F,2
9733,Delphia,F,41
9734,Delphina,F,41
9735,Delphine,F,51
9736,Delphinia,F,3
9737,Delrae,F,18
9738,Delrita,F,3
9739,Delrose,F,2
9740,Delsa,F,9
9741,Delsey,F,6
9742,Delsha,F,1
9743,Delsia,F,3
9744,Delsie,F,27
9745,Delsy,F,5
9746,Delta,F,51
9747,Deltina,F,1
9748,Delva,F,12
9749,Delvia,F,4
9750,Delvin,F,3
9751,Delvina,F,7
9752,Dely,F,1
9753,Delyla,F,3
9754,Delyn,F,10
9755,Delynda,F,12
9756,Delynn,F,43
9757,Delynne,F,6
9758,Delysa,F,1
9759,Delyssa,F,1
9760,Delzora,F,1
9761,Dema,F,18
9762,Demara,F,11
9763,Demarcus,F,4
9764,Demaree,F,1
9765,Demaria,F,3
9766,Demarie,F,9
9767,Demario,F,3
9768,Demaris,F,48
9769,Demaya,F,3
9770,Demeatra,F,1
9771,Demeatrice,F,6
9772,Demeca,F,2
9773,Demecia,F,9
9774,Demeisha,F,8
9775,Demeka,F,19
9776,Demekia,F,5
9777,Demelza,F,2
9778,Demeria,F,1
9779,Demery,F,2
9780,Demesha,F,24
9781,Demeshia,F,13
9782,Demeta,F,4
9783,Demeteria,F,2
9784,Demethra,F,2
9785,Demetia,F,1
9786,Demetra,F,51
9787,Demetras,F,1
9788,Demetre,F,2
9789,Demetres,F,1
9790,Demetress,F,18
9791,Demetri,F,20
9792,Demetria,F,51
9793,Demetrial,F,1
9794,Demetrias,F,7
9795,Demetric,F,28
9796,Demetrica,F,24
9797,Demetrice,F,46
9798,Demetricia,F,1
9799,Demetrie,F,3
9800,Demetrious,F,9
9801,Demetris,F,42
9802,Demetrise,F,5
9803,Demetrish,F,1
9804,Demetriss,F,4
9805,Demetrius,F,44
9806,Demetruis,F,1
9807,Demetrus,F,4
9808,Demi,F,18
9809,Demia,F,22
9810,Demiah,F,2
9811,Demian,F,2
9812,Demiana,F,1
9813,Demica,F,10
9814,Demie,F,4
9815,Demika,F,22
9816,Demira,F,2
9817,Demisha,F,22
9818,Demita,F,26
9819,Demitra,F,37
9820,Demitri,F,4
9821,Demitria,F,24
9822,Demitrice,F,1
9823,Demitrius,F,2
9824,Demmi,F,3
9825,Demmie,F,1
9826,Demona,F,2
9827,Demond,F,4
9828,Demonica,F,26
9829,Dempsey,F,4
9830,Demri,F,1
9831,Demy,F,1
9832,Dena,F,51
9833,Denae,F,44
9834,Denah,F,8
9835,Denai,F,9
9836,Denaisha,F,3
9837,Denaja,F,4
9838,Denajah,F,1
9839,Denali,F,12
9840,Denamarie,F,2
9841,Denasha,F,4
9842,Denashia,F,4
9843,Denasia,F,7
9844,Denautica,F,1
9845,Denay,F,32
9846,Denaya,F,12
9847,Denaye,F,6
9848,Denaysha,F,2
9849,Dene,F,46
9850,Denea,F,30
9851,Denean,F,33
9852,Deneane,F,11
9853,Denease,F,7
9854,Denece,F,20
9855,Denecia,F,15
9856,Denedra,F,6
9857,Denee,F,40
9858,Deneem,F,1
9859,Deneen,F,49
9860,Deneena,F,1
9861,Deneene,F,6
9862,Deneesha,F,1
9863,Deneice,F,30
9864,Deneil,F,3
9865,Deneise,F,25
9866,Deneisha,F,18
9867,Deneishia,F,1
9868,Deneka,F,20
9869,Denekia,F,2
9870,Denel,F,2
9871,Denelda,F,5
9872,Denell,F,38
9873,Denelle,F,41
9874,Denena,F,1
9875,Denene,F,22
9876,Denequa,F,4
9877,Denesa,F,4
9878,Denese,F,39
9879,Denesha,F,27
9880,Deneshia,F,22
9881,Denesia,F,9
9882,Denessa,F,19
9883,Deneta,F,2
9884,Denetia,F,1
9885,Denetra,F,35
9886,Denetria,F,27
9887,Denetrice,F,4
9888,Denetris,F,1
9889,Denetrius,F,2
9890,Denett,F,2
9891,Denetta,F,26
9892,Denette,F,40
9893,Deneva,F,1
9894,Deni,F,44
9895,Denia,F,46
9896,Denica,F,26
9897,Denice,F,51
9898,Denicia,F,25
9899,Denicka,F,1
9900,Denie,F,3
9901,Deniece,F,51
9902,Deniecia,F,1
9903,Denielle,F,35
9904,Deniene,F,2
9905,Deniese,F,29
9906,Deniesha,F,9
9907,Denika,F,28
9908,Denille,F,5
9909,Denim,F,3
9910,Denina,F,17
9911,Denine,F,42
9912,Deniqua,F,13
9913,Denique,F,4
9914,Denira,F,1
9915,Denis,F,46
9916,Denisa,F,46
9917,Denise,F,51
9918,Denisha,F,34
9919,Denishea,F,1
9920,Denishia,F,20
9921,Denisia,F,17
9922,Deniss,F,4
9923,Denissa,F,10
9924,Denisse,F,35
9925,Denita,F,50
9926,Denitra,F,32
9927,Denitta,F,1
9928,Deniz,F,28
9929,Denna,F,51
9930,Dennae,F,1
9931,Denne,F,1
9932,Dennell,F,5
9933,Dennen,F,1
9934,Dennese,F,1
9935,Dennetta,F,2
9936,Dennette,F,22
9937,Denni,F,19
9938,Dennia,F,3
9939,Dennice,F,31
9940,Dennie,F,35
9941,Dennielle,F,3
9942,Dennine,F,7
9943,Dennis,F,51
9944,Dennise,F,51
9945,Dennisha,F,17
9946,Dennishia,F,1
9947,Dennisse,F,11
9948,Dennita,F,1
9949,Denny,F,37
9950,Dennys,F,4
9951,Denora,F,17
9952,Denotra,F,2
9953,Densie,F,3
9954,Denver,F,20
9955,Denya,F,1
9956,Denyce,F,29
9957,Denyel,F,4
9958,Denyell,F,2
9959,Denyelle,F,1
9960,Denys,F,37
9961,Denyse,F,49
9962,Denysha,F,4
9963,Denzel,F,2
9964,Deobrah,F,2
9965,Deola,F,8
9966,Deolinda,F,4
9967,Deon,F,51
9968,Deona,F,45
9969,Deonca,F,2
9970,Deonda,F,1
9971,Deondra,F,35
9972,Deondre,F,3
9973,Deondrea,F,8
9974,Deondria,F,15
9975,Deone,F,22
9976,Deonica,F,9
9977,Deonka,F,6
9978,Deonn,F,2
9979,Deonna,F,47
9980,Deonne,F,35
9981,Deonsha,F,1
9982,Deonshay,F,1
9983,Deonta,F,6
9984,Deonte,F,7
9985,Deontra,F,2
9986,Deonza,F,1
9987,Deora,F,2
9988,Deosha,F,7
9989,Deprise,F,3
9990,Dequan,F,1
9991,Dequana,F,6
9992,Dequanda,F,1
9993,Dequandra,F,1
9994,Dequanna,F,2
9995,Dequesha,F,2
9996,Dequilla,F,1
9997,Dequisha,F,4
9998,Dequita,F,12
9999,Der,F,16
10000,Dera,F,24
10001,Deralyn,F,1
10002,Derba,F,2
10003,Derby,F,1
10004,Derek,F,38
10005,Dereka,F,21
10006,Derekia,F,1
10007,Derena,F,2
10008,Derenda,F,30
10009,Deresa,F,6
10010,Deresha,F,4
10011,Dereth,F,1
10012,Deretha,F,8
10013,Derhonda,F,15
10014,Deri,F,9
10015,Deria,F,2
10016,Derian,F,7
10017,Derica,F,24
10018,Derick,F,7
10019,Dericka,F,18
10020,Deridre,F,2
10021,Derika,F,23
10022,Derin,F,5
10023,Derina,F,2
10024,Derinda,F,32
10025,Derise,F,3
10026,Derisha,F,8
10027,Derita,F,10
10028,Derith,F,1
10029,Derlene,F,1
10030,Derna,F,1
10031,Deron,F,6
10032,Deronda,F,32
10033,Derotha,F,8
10034,Derra,F,17
10035,Derrell,F,3
10036,Derri,F,8
10037,Derria,F,1
10038,Derrian,F,6
10039,Derriana,F,2
10040,Derrica,F,23
10041,Derrick,F,41
10042,Derricka,F,20
10043,Derrie,F,4
10044,Derrika,F,12
10045,Derrion,F,1
10046,Derrisha,F,8
10047,Derry,F,16
10048,Derryl,F,2
10049,Derya,F,8
10050,Derykah,F,1
10051,Deryl,F,15
10052,Deryn,F,5
10053,Des,F,1
10054,Desa,F,29
10055,Desandra,F,1
10056,Desarae,F,27
10057,Desarai,F,7
10058,Desaray,F,21
10059,Desare,F,9
10060,Desarea,F,6
10061,Desaree,F,33
10062,Desarey,F,1
10063,Desari,F,1
10064,Desarie,F,18
10065,Desdemona,F,4
10066,Desean,F,2
10067,Desera,F,9
10068,Deserae,F,25
10069,Deserai,F,9
10070,Deseray,F,21
10071,Desere,F,20
10072,Deserea,F,19
10073,Deseree,F,41
10074,Deseret,F,2
10075,Deserey,F,2
10076,Deseri,F,14
10077,Deseria,F,1
10078,Deserie,F,41
10079,Desha,F,31
10080,Deshae,F,12
10081,Deshai,F,1
10082,Deshala,F,4
10083,Deshan,F,2
10084,Deshana,F,24
10085,Deshanae,F,7
10086,Deshanay,F,1
10087,Deshanda,F,15
10088,Deshandra,F,3
10089,Deshane,F,3
10090,Deshanique,F,2
10091,Deshanna,F,29
10092,Deshannon,F,20
10093,Deshanta,F,11
10094,Deshante,F,8
10095,Deshara,F,12
10096,Deshaun,F,29
10097,Deshauna,F,21
10098,Deshaunda,F,8
10099,Deshaundra,F,3
10100,Deshaunta,F,1
10101,Deshawn,F,35
10102,Deshawna,F,29
10103,Deshawnda,F,10
10104,Deshawnna,F,1
10105,Deshay,F,15
10106,Deshayla,F,10
10107,Deshea,F,15
10108,Desheena,F,1
10109,Desheila,F,1
10110,Deshelia,F,2
10111,Deshell,F,3
10112,Deshera,F,2
10113,Deshia,F,10
10114,Deshira,F,3
10115,Deshon,F,17
10116,Deshona,F,7
10117,Deshonda,F,29
10118,Deshondra,F,13
10119,Deshone,F,7
10120,Deshonia,F,1
10121,Deshonna,F,15
10122,Deshonta,F,2
10123,Deshonte,F,1
10124,Deshun,F,7
10125,Deshuna,F,1
10126,Deshunda,F,9
10127,Deshundra,F,10
10128,Desi,F,42
10129,Desia,F,6
10130,Desieree,F,1
10131,Desira,F,22
10132,Desirae,F,42
10133,Desiraee,F,1
10134,Desirai,F,6
10135,Desiray,F,25
10136,Desiraye,F,6
10137,Desire,F,42
10138,Desirea,F,30
10139,Desireah,F,1
10140,Desiree,F,51
10141,Desirey,F,12
10142,Desiri,F,2
10143,Desirie,F,17
10144,Desirrae,F,1
10145,Desirre,F,15
10146,Desirree,F,5
10147,Desitny,F,1
10148,Desja,F,3
10149,Desjambra,F,1
10150,Deslyn,F,1
10151,Desma,F,36
10152,Desmona,F,5
10153,Desmond,F,20
10154,Desmonique,F,3
10155,Desnee,F,1
10156,Despina,F,50
10157,Desra,F,10
10158,Desrae,F,2
10159,Desray,F,1
10160,Desree,F,13
10161,Dessa,F,50
10162,Dessarae,F,3
10163,Desseray,F,1
10164,Dessiah,F,1
10165,Dessica,F,1
10166,Dessie,F,51
10167,Dessirae,F,9
10168,Dessire,F,5
10169,Dessiree,F,15
10170,Desta,F,32
10171,Destainy,F,1
10172,Destane,F,6
10173,Destanee,F,10
10174,Destaney,F,10
10175,Destani,F,16
10176,Destanie,F,18
10177,Destany,F,19
10178,Destene,F,3
10179,Destenee,F,6
10180,Desteney,F,2
10181,Desteni,F,5
10182,Destenie,F,8
10183,Desteny,F,14
10184,Destin,F,20
10185,Destina,F,7
10186,Destinae,F,3
10187,Destinay,F,1
10188,Destine,F,21
10189,Destinea,F,2
10190,Destinee,F,24
10191,Destinei,F,2
10192,Destiney,F,24
10193,Desting,F,3
10194,Destini,F,28
10195,Destinie,F,24
10196,Destinique,F,1
10197,Destinni,F,1
10198,Destinnie,F,1
10199,Destiny,F,40
10200,Destinye,F,2
10201,Destinymarie,F,1
10202,Destney,F,1
10203,Destoni,F,2
10204,Destony,F,5
10205,Destri,F,4
10206,Destry,F,15
10207,Destyn,F,1
10208,Destyne,F,10
10209,Destynee,F,10
10210,Destyni,F,10
10211,Destynie,F,8
10212,Desyre,F,2
10213,Desyree,F,1
10214,Deta,F,3
10215,Detisha,F,1
10216,Detoya,F,2
10217,Detra,F,49
10218,Detri,F,1
10219,Detria,F,29
10220,Detric,F,1
10221,Detrica,F,1
10222,Detrice,F,29
10223,Detrich,F,2
10224,Detricia,F,1
10225,Detrick,F,5
10226,Detrina,F,2
10227,Detta,F,21
10228,Dette,F,6
10229,Deundra,F,12
10230,Deva,F,47
10231,Devaki,F,1
10232,Devan,F,27
10233,Devana,F,4
10234,Devanee,F,6
10235,Devaney,F,9
10236,Devani,F,9
10237,Devanie,F,13
10238,Devann,F,11
10239,Devanna,F,6
10240,Devanne,F,2
10241,Devante,F,5
10242,Devany,F,10
10243,Devara,F,1
10244,Deveda,F,5
10245,Develyn,F,10
10246,Deven,F,31
10247,Devena,F,4
10248,Deveney,F,10
10249,Deveni,F,1
10250,Deveny,F,2
10251,Devera,F,28
10252,Deverie,F,1
10253,Deverly,F,1
10254,Devery,F,12
10255,Deveta,F,1
10256,Devetta,F,12
10257,Devette,F,9
10258,Devi,F,41
10259,Devia,F,1
10260,Devian,F,2
10261,Devida,F,7
10262,Devie,F,5
10263,Devika,F,19
10264,Devin,F,43
10265,Devina,F,35
10266,Devine,F,15
10267,Devinee,F,2
10268,Devinn,F,10
10269,Devinne,F,12
10270,Deviny,F,1
10271,Devion,F,2
10272,Devita,F,30
10273,Devki,F,1
10274,Devlin,F,14
10275,Devlyn,F,6
10276,Devola,F,1
10277,Devon,F,51
10278,Devona,F,51
10279,Devonae,F,1
10280,Devonda,F,28
10281,Devondra,F,5
10282,Devone,F,19
10283,Devoney,F,2
10284,Devonia,F,26
10285,Devonie,F,3
10286,Devonn,F,4
10287,Devonna,F,51
10288,Devonne,F,51
10289,Devonta,F,4
10290,Devonte,F,4
10291,Devony,F,7
10292,Devonya,F,7
10293,Devora,F,51
10294,Devorah,F,51
10295,Devoria,F,8
10296,Devota,F,2
10297,Devra,F,48
10298,Devri,F,7
10299,Devrie,F,1
10300,Devry,F,1
10301,Devvon,F,1
10302,Devy,F,1
10303,Devyn,F,22
10304,Devyne,F,3
10305,Devynn,F,11
10306,Devynne,F,7
10307,Dewan,F,3
10308,Dewana,F,42
10309,Dewanda,F,44
10310,Dewanna,F,46
10311,Dewayna,F,4
10312,Dewayne,F,16
10313,Dewetta,F,1
10314,Dewey,F,3
10315,Dewi,F,1
10316,Dexter,F,19
10317,Deya,F,3
10318,Deyadira,F,1
10319,Deyana,F,10
10320,Deyanira,F,33
10321,Deyanna,F,8
10322,Deyanne,F,2
10323,Deyci,F,3
10324,Deyja,F,3
10325,Deyjah,F,1
10326,Deyla,F,1
10327,Deyna,F,5
10328,Deyon,F,1
10329,Deyona,F,5
10330,Deyonna,F,13
10331,Deyra,F,1
10332,Deysha,F,5
10333,Deysi,F,15
10334,Deysia,F,1
10335,Deysy,F,7
10336,Deza,F,1
10337,Dezarae,F,22
10338,Dezarai,F,5
10339,Dezaray,F,18
10340,Dezare,F,5
10341,Dezarea,F,2
10342,Dezaree,F,11
10343,Dezarey,F,2
10344,Dezera,F,4
10345,Dezerae,F,18
10346,Dezerai,F,1
10347,Dezeray,F,14
10348,Dezerea,F,3
10349,Dezeree,F,6
10350,Dezerey,F,1
10351,Dezha,F,3
10352,Dezhanae,F,1
10353,Dezhane,F,4
10354,Dezia,F,1
10355,Deziah,F,1
10356,Dezirae,F,19
10357,Deziray,F,11
10358,Dezire,F,8
10359,Dezirea,F,1
10360,Deziree,F,20
10361,Dezja,F,1
10362,Dezra,F,9
10363,Dezrae,F,3
10364,Dezree,F,1
10365,Deztiny,F,3
10366,Dezyre,F,1
10367,Dhalia,F,3
10368,Dhana,F,7
10369,Dhara,F,13
10370,Dharma,F,3
10371,Dharti,F,2
10372,Dhyana,F,2
10373,Di,F,8
10374,Dia,F,48
10375,Diabolique,F,2
10376,Diadra,F,1
10377,Diahann,F,26
10378,Diahanna,F,4
10379,Diahn,F,5
10380,Diaja,F,3
10381,Diajah,F,2
10382,Diala,F,4
10383,Diallo,F,1
10384,Diamante,F,7
10385,Diamantina,F,42
10386,Diamon,F,12
10387,Diamond,F,35
10388,Diamonde,F,2
10389,Diamondnique,F,4
10390,Diamonds,F,9
10391,Diamone,F,6
10392,Diamonique,F,12
10393,Diamonte,F,2
10394,Dian,F,51
10395,Diana,F,51
10396,Dianah,F,43
10397,Dianalaura,F,1
10398,Dianalynn,F,2
10399,Dianamarie,F,1
10400,Dianara,F,2
10401,Dianca,F,13
10402,Diandra,F,24
10403,Diandre,F,2
10404,Diandrea,F,3
10405,Diandria,F,5
10406,Diane,F,51
10407,Dianelly,F,1
10408,Dianetta,F,2
10409,Dianette,F,6
10410,Dianey,F,4
10411,Diangela,F,1
10412,Diani,F,4
10413,Diania,F,33
10414,Dianie,F,1
10415,Dianira,F,5
10416,Dianita,F,1
10417,Diann,F,51
10418,Dianna,F,51
10419,Diannah,F,12
10420,Dianne,F,51
10421,Diannia,F,26
10422,Diannie,F,10
10423,Diante,F,3
10424,Diantha,F,38
10425,Dianthe,F,2
10426,Dianthia,F,1
10427,Diany,F,2
10428,Diara,F,17
10429,Diarra,F,12
10430,Diasha,F,6
10431,Diasia,F,7
10432,Diasy,F,4
10433,Diaundra,F,1
10434,Diba,F,1
10435,Dibbie,F,8
10436,Dicey,F,2
10437,Dichelle,F,3
10438,Dicie,F,18
10439,Dicki,F,1
10440,Dickie,F,12
10441,Dicksie,F,3
10442,Dicy,F,4
10443,Didi,F,24
10444,Didra,F,1
10445,Diedra,F,51
10446,Diedre,F,51
10447,Diego,F,9
10448,Diella,F,1
10449,Diem,F,14
10450,Diena,F,2
10451,Dienna,F,3
10452,Dienne,F,1
10453,Diep,F,4
10454,Diera,F,9
10455,Dierdra,F,23
10456,Dierdre,F,48
10457,Dierra,F,12
10458,Diesha,F,18
10459,Dietra,F,40
10460,Dietrich,F,20
10461,Dietta,F,2
10462,Dieu,F,4
10463,Digna,F,41
10464,Dija,F,1
10465,Dijana,F,4
10466,Dijon,F,7
10467,Dijonae,F,3
10468,Dijone,F,1
10469,Dijonna,F,2
10470,Dijonnae,F,3
10471,Dijonnaise,F,2
10472,Dilan,F,1
10473,Dilara,F,7
10474,Dilcia,F,12
10475,Dilia,F,20
10476,Dillan,F,4
10477,Dillie,F,2
10478,Dillon,F,12
10479,Dilma,F,2
10480,Dilpreet,F,2
10481,Dima,F,5
10482,Dimesha,F,1
10483,Dimetra,F,4
10484,Dimitra,F,39
10485,Dimitri,F,16
10486,Dimitria,F,27
10487,Dimon,F,3
10488,Dimond,F,7
10489,Dimonique,F,7
10490,Dimple,F,46
10491,Dina,F,51
10492,Dinae,F,3
10493,Dinah,F,51
10494,Dinahlee,F,3
10495,Dinalee,F,1
10496,Dinamarie,F,8
10497,Dindi,F,1
10498,Dinean,F,1
10499,Dineen,F,30
10500,Dineisha,F,2
10501,Dinelle,F,4
10502,Dinene,F,1
10503,Dinese,F,3
